id1,id2,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,valid_ET,Day Of Week ET,sunrise,sunset,daylight
3920,8785,JYO,2024-01-02 17:15:00+00:00,41.0,30.2,65.16,320.0,14.0,0.0,30.18,,10.0,21.0,SCT,,,,3700.0,,,,,,,,,,,32.76,KJYO 021715Z AUTO 32014G21KT 10SM SCT037 05/M01 A3018 RMK AO2,,2024-01-02 12:15:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3921,8786,JYO,2024-01-02 17:35:00+00:00,42.8,30.2,60.79,320.0,12.0,0.0,30.16,,10.0,19.0,SCT,,,,3700.0,,,,,,,,,,,35.75,KJYO 021735Z AUTO 32012G19KT 10SM SCT037 06/M01 A3016 RMK AO2,,2024-01-02 12:35:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3922,8787,JYO,2024-01-02 17:55:00+00:00,42.8,30.2,60.79,330.0,13.0,0.0,30.15,,10.0,17.0,SCT,,,,3700.0,,,,,,,,,,,35.4,KJYO 021755Z AUTO 33013G17KT 10SM SCT037 06/M01 A3015 RMK AO2,,2024-01-02 12:55:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3923,8788,JYO,2024-01-02 18:15:00+00:00,42.8,30.2,60.79,310.0,12.0,0.0,30.14,,10.0,16.0,CLR,,,,,,,,,,,,,,,35.75,KJYO 021815Z AUTO 31012G16KT 10SM CLR 06/M01 A3014 RMK AO2,,2024-01-02 13:15:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3924,8789,JYO,2024-01-02 18:35:00+00:00,42.8,30.2,60.79,310.0,13.0,0.0,30.13,,10.0,22.0,CLR,,,,,,,,,,,,,,,35.4,KJYO 021835Z AUTO 31013G22KT 10SM CLR 06/M01 A3013 RMK AO2,,2024-01-02 13:35:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3925,8790,JYO,2024-01-02 18:55:00+00:00,44.6,30.2,56.74,320.0,16.0,0.0,30.12,,10.0,20.0,CLR,,,,,,,,,,,,,,,36.84,KJYO 021855Z AUTO 32016G20KT 10SM CLR 07/M01 A3012 RMK AO2,,2024-01-02 13:55:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3926,8791,JYO,2024-01-02 19:15:00+00:00,42.8,30.2,60.79,310.0,10.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,36.51,KJYO 021915Z AUTO 31010KT 10SM CLR 06/M01 A3011 RMK AO2,,2024-01-02 14:15:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3927,8792,JYO,2024-01-02 19:35:00+00:00,42.8,30.2,60.79,340.0,11.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,36.11,KJYO 021935Z AUTO 34011KT 10SM CLR 06/M01 A3011 RMK AO2,,2024-01-02 14:35:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3928,8793,JYO,2024-01-02 19:55:00+00:00,42.8,30.2,60.79,300.0,10.0,0.0,30.11,,10.0,14.0,CLR,,,,,,,,,,,,,,,36.51,KJYO 021955Z AUTO 30010G14KT 10SM CLR 06/M01 A3011 RMK AO2,,2024-01-02 14:55:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3929,8794,JYO,2024-01-02 20:15:00+00:00,42.8,30.2,60.79,320.0,11.0,0.0,30.11,,10.0,14.0,CLR,,,,,,,,,,,,,,,36.11,KJYO 022015Z AUTO 32011G14KT 10SM CLR 06/M01 A3011 RMK AO2,,2024-01-02 15:15:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3930,8795,JYO,2024-01-02 20:35:00+00:00,42.8,30.2,60.79,310.0,8.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,37.42,KJYO 022035Z AUTO 31008KT 10SM CLR 06/M01 A3010 RMK AO2,,2024-01-02 15:35:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3931,8796,JYO,2024-01-02 20:55:00+00:00,42.8,30.2,60.79,300.0,6.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,38.54,KJYO 022055Z AUTO 30006KT 10SM CLR 06/M01 A3010 RMK AO2,,2024-01-02 15:55:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3932,8797,JYO,2024-01-02 21:15:00+00:00,42.8,30.2,60.79,310.0,11.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,36.11,KJYO 022115Z AUTO 31011KT 10SM CLR 06/M01 A3010 RMK AO2,,2024-01-02 16:15:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3933,8798,JYO,2024-01-02 21:35:00+00:00,41.0,30.2,65.16,320.0,9.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,34.7,KJYO 022135Z AUTO 32009KT 10SM CLR 05/M01 A3010 RMK AO2,,2024-01-02 16:35:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3934,8799,JYO,2024-01-02 21:55:00+00:00,41.0,30.2,65.16,310.0,10.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,34.25,KJYO 022155Z AUTO 31010KT 10SM CLR 05/M01 A3011 RMK AO2,,2024-01-02 16:55:00-05:00,1,2024-01-02 12:27:09.336425+00:00,2024-01-02 21:57:04.868334+00:00,True
3935,8843,JYO,2024-01-03 12:35:00+00:00,32.0,28.4,86.39,290.0,5.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,26.4,KJYO 031235Z AUTO 29005KT 10SM CLR 00/M02 A3011 RMK AO2,,2024-01-03 07:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3936,8844,JYO,2024-01-03 12:55:00+00:00,32.0,28.4,86.39,280.0,5.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,26.4,KJYO 031255Z AUTO 28005KT 10SM CLR 00/M02 A3011 RMK AO2,,2024-01-03 07:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3937,8845,JYO,2024-01-03 13:15:00+00:00,33.8,28.4,80.36,290.0,5.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,28.53,KJYO 031315Z AUTO 29005KT 10SM CLR 01/M02 A3010 RMK AO2,,2024-01-03 08:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3938,8846,JYO,2024-01-03 13:35:00+00:00,35.6,28.4,74.8,330.0,6.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,29.87,KJYO 031335Z AUTO 33006KT 10SM CLR 02/M02 A3010 RMK AO2,,2024-01-03 08:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3939,8847,JYO,2024-01-03 13:55:00+00:00,37.4,28.4,69.67,340.0,7.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,31.36,KJYO 031355Z AUTO 34007KT 10SM CLR 03/M02 A3010 RMK AO2,,2024-01-03 08:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3940,8848,JYO,2024-01-03 14:15:00+00:00,37.4,28.4,69.67,340.0,6.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,32.03,KJYO 031415Z AUTO 34006KT 10SM CLR 03/M02 A3010 RMK AO2,,2024-01-03 09:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3941,8849,JYO,2024-01-03 14:35:00+00:00,41.0,30.2,65.16,320.0,6.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,36.37,KJYO 031435Z AUTO 32006KT 10SM CLR 05/M01 A3010 RMK AO2,,2024-01-03 09:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3942,8850,JYO,2024-01-03 14:55:00+00:00,41.0,30.2,65.16,310.0,11.0,0.0,30.11,,10.0,14.0,CLR,,,,,,,,,,,,,,,33.84,KJYO 031455Z AUTO 31011G14KT 10SM CLR 05/M01 A3011 RMK AO2,,2024-01-03 09:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3943,8851,JYO,2024-01-03 15:15:00+00:00,42.8,30.2,60.79,320.0,9.0,0.0,30.12,,10.0,,CLR,,,,,,,,,,,,,,,36.94,KJYO 031515Z AUTO 32009KT 10SM CLR 06/M01 A3012 RMK AO2,,2024-01-03 10:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3944,8852,JYO,2024-01-03 15:35:00+00:00,42.8,30.2,60.79,340.0,6.0,0.0,30.12,,10.0,,CLR,,,,,,,,,,,,,,,38.54,KJYO 031535Z AUTO 34006KT 310V010 10SM CLR 06/M01 A3012 RMK AO2,,2024-01-03 10:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3945,8853,JYO,2024-01-03 15:55:00+00:00,42.8,30.2,60.79,310.0,7.0,0.0,30.12,,10.0,,CLR,,,,,,,,,,,,,,,37.94,KJYO 031555Z AUTO 31007KT 10SM CLR 06/M01 A3012 RMK AO2,,2024-01-03 10:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3946,8854,JYO,2024-01-03 16:15:00+00:00,42.8,30.2,60.79,320.0,7.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,37.94,KJYO 031615Z AUTO 32007KT 10SM CLR 06/M01 A3011 RMK AO2,,2024-01-03 11:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3947,8855,JYO,2024-01-03 16:35:00+00:00,44.6,30.2,56.74,320.0,8.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,39.63,KJYO 031635Z AUTO 32008KT 10SM CLR 07/M01 A3011 RMK AO2,,2024-01-03 11:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3948,8856,JYO,2024-01-03 16:55:00+00:00,44.6,30.2,56.74,350.0,4.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,42.13,KJYO 031655Z AUTO 35004KT 10SM CLR 07/M01 A3010 RMK AO2,,2024-01-03 11:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3949,8857,JYO,2024-01-03 17:15:00+00:00,44.6,28.4,52.72,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,44.6,KJYO 031715Z AUTO 00000KT 10SM CLR 07/M02 A3009 RMK AO2,,2024-01-03 12:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3950,8858,JYO,2024-01-03 17:35:00+00:00,44.6,30.2,56.74,0.0,0.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,44.6,KJYO 031735Z AUTO 00000KT 10SM CLR 07/M01 A3007 RMK AO2,,2024-01-03 12:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3951,8859,JYO,2024-01-03 17:55:00+00:00,44.6,28.4,52.72,0.0,0.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,44.6,KJYO 031755Z AUTO 00000KT 10SM CLR 07/M02 A3006 RMK AO2,,2024-01-03 12:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3952,8860,JYO,2024-01-03 18:15:00+00:00,44.6,28.4,52.72,0.0,0.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,44.6,KJYO 031815Z AUTO 00000KT 10SM CLR 07/M02 A3004 RMK AO2,,2024-01-03 13:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3953,8861,JYO,2024-01-03 18:55:00+00:00,46.4,30.2,53.0,0.0,0.0,0.0,30.02,,10.0,,CLR,,,,,,,,,,,,,,,46.4,KJYO 031855Z AUTO 00000KT 10SM CLR 08/M01 A3002 RMK AO2,,2024-01-03 13:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3954,8862,JYO,2024-01-03 19:15:00+00:00,46.4,28.4,49.24,0.0,0.0,0.0,30.02,,10.0,,CLR,,,,,,,,,,,,,,,46.4,KJYO 031915Z AUTO 00000KT 10SM CLR 08/M02 A3002 RMK AO2,,2024-01-03 14:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3955,8863,JYO,2024-01-03 19:35:00+00:00,46.4,30.2,53.0,180.0,5.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,43.5,KJYO 031935Z AUTO 18005KT 10SM CLR 08/M01 A3001 RMK AO2,,2024-01-03 14:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3956,8864,JYO,2024-01-03 19:55:00+00:00,46.4,30.2,53.0,170.0,7.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,42.33,KJYO 031955Z AUTO 17007KT 10SM CLR 08/M01 A3001 RMK AO2,,2024-01-03 14:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3957,8865,JYO,2024-01-03 20:15:00+00:00,46.4,28.4,49.24,170.0,6.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,42.87,KJYO 032015Z AUTO 17006KT 10SM CLR 08/M02 A3001 RMK AO2,,2024-01-03 15:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3958,8866,JYO,2024-01-03 20:35:00+00:00,46.4,30.2,53.0,190.0,5.0,0.0,30.02,,10.0,,CLR,,,,,,,,,,,,,,,43.5,KJYO 032035Z AUTO 19005KT 10SM CLR 08/M01 A3002 RMK AO2,,2024-01-03 15:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3959,8867,JYO,2024-01-03 20:55:00+00:00,44.6,30.2,56.74,180.0,6.0,0.0,30.02,,10.0,,CLR,,,,,,,,,,,,,,,40.71,KJYO 032055Z AUTO 18006KT 10SM CLR 07/M01 A3002 RMK AO2,,2024-01-03 15:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3960,8868,JYO,2024-01-03 21:15:00+00:00,44.6,30.2,56.74,170.0,5.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,41.36,KJYO 032115Z AUTO 17005KT 10SM CLR 07/M01 A3001 RMK AO2,,2024-01-03 16:15:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3961,8869,JYO,2024-01-03 21:35:00+00:00,44.6,30.2,56.74,180.0,6.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,40.71,KJYO 032135Z AUTO 18006KT 10SM CLR 07/M01 A3001 RMK AO2,,2024-01-03 16:35:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3962,8870,JYO,2024-01-03 21:55:00+00:00,44.6,30.2,56.74,180.0,6.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,40.71,KJYO 032155Z AUTO 18006KT 10SM CLR 07/M01 A3001 RMK AO2,,2024-01-03 16:55:00-05:00,2,2024-01-03 12:27:15.121414+00:00,2024-01-03 21:57:55.328026+00:00,True
3963,8914,JYO,2024-01-04 12:35:00+00:00,37.4,32.0,80.65,330.0,5.0,0.0,30.02,,10.0,,OVC,,,,5500.0,,,,,,,,,,,32.81,KJYO 041235Z AUTO 33005KT 10SM OVC055 03/00 A3002 RMK AO2,,2024-01-04 07:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3964,8915,JYO,2024-01-04 12:55:00+00:00,37.4,32.0,80.65,330.0,7.0,0.0,30.03,,10.0,,OVC,,,,5000.0,,,,,,,,,,,31.36,KJYO 041255Z AUTO 33007KT 10SM OVC050 03/00 A3003 RMK AO2,,2024-01-04 07:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3965,8916,JYO,2024-01-04 13:15:00+00:00,37.4,32.0,80.65,330.0,8.0,0.0,30.04,,10.0,,OVC,,,,5000.0,,,,,,,,,,,30.76,KJYO 041315Z AUTO 33008KT 10SM OVC050 03/00 A3004 RMK AO2,,2024-01-04 08:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3966,8917,JYO,2024-01-04 13:35:00+00:00,37.4,32.0,80.65,340.0,10.0,0.0,30.04,,10.0,,OVC,,,,5000.0,,,,,,,,,,,29.74,KJYO 041335Z AUTO 34010KT 10SM OVC050 03/00 A3004 RMK AO2,,2024-01-04 08:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3967,8918,JYO,2024-01-04 13:55:00+00:00,39.2,32.0,75.16,340.0,9.0,0.0,30.05,,10.0,,OVC,,,,6000.0,,,,,,,,,,,32.47,KJYO 041355Z AUTO 34009KT 10SM OVC060 04/00 A3005 RMK AO2,,2024-01-04 08:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3968,8919,JYO,2024-01-04 14:15:00+00:00,39.2,32.0,75.16,330.0,6.0,0.0,30.05,,10.0,,OVC,,,,6000.0,,,,,,,,,,,34.2,KJYO 041415Z AUTO 33006KT 10SM OVC060 04/00 A3005 RMK AO2,,2024-01-04 09:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3969,8920,JYO,2024-01-04 14:35:00+00:00,41.0,32.0,70.08,330.0,9.0,0.0,30.07,,10.0,14.0,SCT,OVC,,,6000.0,6500.0,,,,,,,,,,34.7,KJYO 041435Z AUTO 33009G14KT 10SM SCT060 OVC065 05/00 A3007 RMK AO2,,2024-01-04 09:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3970,8921,JYO,2024-01-04 14:55:00+00:00,41.0,32.0,70.08,340.0,14.0,0.0,30.08,,10.0,20.0,SCT,SCT,OVC,,3600.0,4500.0,5500.0,,,,,,,,,32.76,KJYO 041455Z AUTO 34014G20KT 10SM SCT036 SCT045 OVC055 05/00 A3008 RMK AO2,,2024-01-04 09:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3971,8922,JYO,2024-01-04 15:15:00+00:00,41.0,32.0,70.08,340.0,11.0,0.0,30.09,,10.0,21.0,SCT,SCT,OVC,,3400.0,4700.0,5500.0,,,,,,,,,33.84,KJYO 041515Z AUTO 34011G21KT 10SM SCT034 SCT047 OVC055 05/00 A3009 RMK AO2,,2024-01-04 10:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3972,8923,JYO,2024-01-04 15:35:00+00:00,41.0,30.2,65.16,340.0,13.0,0.0,30.1,,10.0,23.0,SCT,SCT,OVC,,3600.0,4700.0,5500.0,,,,,,,,,33.1,KJYO 041535Z AUTO 34013G23KT 10SM SCT036 SCT047 OVC055 05/M01 A3010 RMK AO2,,2024-01-04 10:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3973,8924,JYO,2024-01-04 15:55:00+00:00,42.8,32.0,65.38,340.0,12.0,0.0,30.1,,10.0,18.0,SCT,OVC,,,6500.0,7000.0,,,,,,,,,,35.75,KJYO 041555Z AUTO 34012G18KT 10SM SCT065 OVC070 06/00 A3010 RMK AO2,,2024-01-04 10:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3974,8925,JYO,2024-01-04 16:15:00+00:00,42.8,32.0,65.38,340.0,9.0,0.0,30.1,,10.0,14.0,SCT,BKN,OVC,,3900.0,6000.0,7000.0,,,,,,,,,36.94,KJYO 041615Z AUTO 34009G14KT 10SM SCT039 BKN060 OVC070 06/00 A3010 RMK AO2,,2024-01-04 11:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3975,8926,JYO,2024-01-04 16:35:00+00:00,41.0,30.2,65.16,340.0,16.0,0.0,30.1,,10.0,19.0,SCT,OVC,,,3900.0,6000.0,,,,,,,,,,32.15,KJYO 041635Z AUTO 34016G19KT 10SM SCT039 OVC060 05/M01 A3010 RMK AO2,,2024-01-04 11:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3976,8927,JYO,2024-01-04 16:55:00+00:00,41.0,30.2,65.16,330.0,14.0,0.0,30.1,,10.0,20.0,SCT,OVC,,,3900.0,6000.0,,,,,,,,,,32.76,KJYO 041655Z AUTO 33014G20KT 10SM SCT039 OVC060 05/M01 A3010 RMK AO2,,2024-01-04 11:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3977,8928,JYO,2024-01-04 17:15:00+00:00,41.0,30.2,65.16,350.0,14.0,0.0,30.1,,10.0,19.0,BKN,OVC,,,4100.0,6000.0,,,,,,,,,,32.76,KJYO 041715Z AUTO 35014G19KT 10SM BKN041 OVC060 05/M01 A3010 RMK AO2,,2024-01-04 12:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3978,8929,JYO,2024-01-04 17:35:00+00:00,41.0,30.2,65.16,330.0,14.0,0.0,30.1,,10.0,21.0,SCT,SCT,OVC,,4100.0,4900.0,6000.0,,,,,,,,,32.76,KJYO 041735Z AUTO 33014G21KT 10SM SCT041 SCT049 OVC060 05/M01 A3010 RMK AO2,,2024-01-04 12:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3979,8930,JYO,2024-01-04 17:55:00+00:00,41.0,28.4,60.54,350.0,11.0,0.0,30.1,,10.0,19.0,SCT,OVC,,,4500.0,6000.0,,,,,,,,,,33.84,KJYO 041755Z AUTO 35011G19KT 10SM SCT045 OVC060 05/M02 A3010 RMK AO2,,2024-01-04 12:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3980,8931,JYO,2024-01-04 18:15:00+00:00,41.0,28.4,60.54,340.0,13.0,0.0,30.1,,10.0,18.0,BKN,OVC,,,4800.0,5500.0,,,,,,,,,,33.1,KJYO 041815Z AUTO 34013G18KT 10SM BKN048 OVC055 05/M02 A3010 RMK AO2,,2024-01-04 13:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3981,8932,JYO,2024-01-04 18:35:00+00:00,41.0,26.6,56.22,340.0,20.0,0.0,30.1,,10.0,25.0,SCT,OVC,,,4800.0,5500.0,,,,,,,,,,31.09,KJYO 041835Z AUTO 34020G25KT 10SM SCT048 OVC055 05/M03 A3010 RMK AO2,,2024-01-04 13:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3982,8933,JYO,2024-01-04 18:55:00+00:00,42.8,26.6,52.45,350.0,16.0,0.0,30.1,,10.0,21.0,OVC,,,,5000.0,,,,,,,,,,,34.5,KJYO 041855Z AUTO 35016G21KT 10SM OVC050 06/M03 A3010 RMK AO2,,2024-01-04 13:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3983,8934,JYO,2024-01-04 19:15:00+00:00,41.0,24.8,52.17,350.0,18.0,0.0,30.11,,10.0,26.0,OVC,,,,5000.0,,,,,,,,,,,31.6,KJYO 041915Z AUTO 35018G26KT 10SM OVC050 05/M04 A3011 RMK AO2,,2024-01-04 14:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3984,8935,JYO,2024-01-04 19:35:00+00:00,42.8,24.8,48.67,350.0,15.0,0.0,30.12,,10.0,23.0,BKN,,,,5000.0,,,,,,,,,,,34.78,KJYO 041935Z AUTO 35015G23KT 10SM BKN050 06/M04 A3012 RMK AO2,,2024-01-04 14:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3985,8936,JYO,2024-01-04 19:55:00+00:00,41.0,23.0,48.39,350.0,15.0,0.0,30.13,,10.0,22.0,OVC,,,,5000.0,,,,,,,,,,,32.45,KJYO 041955Z AUTO 35015G22KT 10SM OVC050 05/M05 A3013 RMK AO2,,2024-01-04 14:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3986,8937,JYO,2024-01-04 20:15:00+00:00,41.0,24.8,52.17,350.0,17.0,0.0,30.13,,10.0,23.0,OVC,,,,5000.0,,,,,,,,,,,31.87,KJYO 042015Z AUTO 35017G23KT 10SM OVC050 05/M04 A3013 RMK AO2,,2024-01-04 15:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3987,8938,JYO,2024-01-04 20:35:00+00:00,39.2,23.0,51.89,330.0,18.0,0.0,30.14,,10.0,25.0,SCT,,,,5000.0,,,,,,,,,,,29.23,KJYO 042035Z AUTO 33018G25KT 10SM SCT050 04/M05 A3014 RMK AO2,,2024-01-04 15:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3988,8939,JYO,2024-01-04 20:55:00+00:00,41.0,23.0,48.39,350.0,16.0,0.0,30.15,,10.0,26.0,CLR,,,,,,,,,,,,,,,32.15,KJYO 042055Z AUTO 35016G26KT 10SM CLR 05/M05 A3015 RMK AO2,,2024-01-04 15:55:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3989,8940,JYO,2024-01-04 21:15:00+00:00,39.2,23.0,51.89,350.0,14.0,0.0,30.15,,10.0,22.0,CLR,,,,,,,,,,,,,,,30.44,KJYO 042115Z AUTO 35014G22KT 10SM CLR 04/M05 A3015 RMK AO2,,2024-01-04 16:15:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
3990,8941,JYO,2024-01-04 21:35:00+00:00,37.4,23.0,55.68,340.0,11.0,0.0,30.17,,10.0,21.0,CLR,,,,,,,,,,,,,,,29.29,KJYO 042135Z AUTO 34011G21KT 10SM CLR 03/M05 A3017 RMK AO2,,2024-01-04 16:35:00-05:00,3,2024-01-04 12:27:18.780166+00:00,2024-01-04 21:58:47.169519+00:00,True
